customer_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value
54347213,Devansh Prasad,brijesh54@example.org,916450875266,"49/494, Sodhi, Morbi 621218",Lucknow,12673,2024-04-07,Premium,16,1388.0400390625
54375571,Omaja Bumb,vrishtirajagopal@example.com,911796813431,"24/60, Dada, Allahabad 330051",Korba,207211,2023-09-30,Premium,4,405.489990234375
54580166,Jason Pradhan,lucky87@example.net,910366322098,"08, Dani Chowk, Shimla 913693",Silchar,67494,2023-08-11,Regular,8,1024.68994140625
54619715,David Cherian,imaran51@example.com,916825053964,"358
Bhakta
Sangli-Miraj & Kupwad 296144",Panchkula,660842,2024-10-27,Inactive,4,739.0399780273438
54680459,Fariq Kala,danielbanerjee@example.com,912843619880,"97/611, Modi Ganj
Allahabad-554472",Vijayanagaram,319468,2023-08-29,Regular,8,585.9000244140625
54730270,Aradhana Munshi,rajeshri93@example.org,917741778001,"70/03
Sarma Ganj, Patiala-333640",Salem,706203,2023-03-22,New,19,1256.550048828125
54748429,Darsh More,ynayar@example.org,912582120513,"26/961
Salvi Circle, Durg 406361",Visakhapatnam,883122,2024-04-22,New,2,669.3499755859375
54797119,Anusha Patel,xkoshy@example.com,910345213816,"H.No. 316, Kaur Zila
Malegaon 975468",Bilaspur,793140,2023-12-19,Premium,14,1673.739990234375
54799731,Rushil Palan,agatemanya@example.org,916807056894,"99/811, Khatri Zila
Bhilwara 448234",Jaipur,387529,2023-05-10,Premium,14,1150.72998046875
54837637,Nathaniel Som,bvora@example.org,911050437964,"314
Cheema Circle
Jalgaon-152298",Ichalkaranji,478461,2023-09-01,Regular,9,1525.4300537109375
54850870,Jatin Magar,ganesanshaurya@example.com,918870417670,"383, Parikh Road
Belgaum-311274",Panipat,645655,2024-04-14,New,6,894.7899780273438
54877984,Ubika Basak,ayaan26@example.org,917511501464,"H.No. 68
Tank Circle
Kolhapur 888923",Visakhapatnam,784114,2023-05-09,Inactive,14,736.6199951171875
54885705,David Date,ojasvisandhu@example.com,915698167849,"74/94, Badal Nagar, Jalna 695558",Amritsar,359792,2024-03-30,Premium,13,432.04998779296875
54893418,Chatresh Prashad,mpatel@example.org,913099493905,"H.No. 77, Narula Street, Jamnagar 960771",Dibrugarh,271286,2024-02-14,Premium,13,1858.3299560546875
54923640,Azad Nath,kmadan@example.net,918021641897,"20/90, Mohanty Ganj
Raurkela Industrial Township 943348",Gandhidham,664697,2024-04-10,Inactive,15,234.66000366210938
54952806,Manya Kohli,vchatterjee@example.net,913672212180,"89/53, Vyas Zila
Madhyamgram 137643",Coimbatore,592310,2023-05-04,Regular,1,1142.9100341796875
55007963,Darika Borah,dominic54@example.com,915919980237,"87/449
Kothari, Haridwar 669084",Chennai,52382,2023-08-30,New,10,1809.97998046875
55028958,Pavani Yadav,mallorinder@example.org,910013225561,"71/201, Swamy, Thoothukudi-983182",Howrah,918618,2023-05-10,New,17,1168.2900390625
55038040,Vidhi Balakrishnan,tnigam@example.net,912208072943,"H.No. 81
Johal Zila
Kottayam-727849",Agartala,875201,2024-01-14,New,8,505.0299987792969
55042740,Samuel Lanka,bhanumati39@example.net,910376361501,"36/962
Nazareth Circle, Tirupati-434921",Kadapa,97917,2024-03-12,Regular,7,404.0199890136719
55049973,Nicholas Badami,nsavant@example.org,918153290806,"60/984
Rajagopalan Chowk, Howrah 811703",Srikakulam,633900,2024-03-27,Regular,16,206.5399932861328
55056284,Devika Lal,kamdarkalpit@example.com,911917523704,"H.No. 812, Iyengar Path
Jaunpur 333582",Ichalkaranji,969027,2024-05-13,Inactive,11,373.44000244140625
55060796,Lopa Barman,yashodhara48@example.net,910750969994,"827
Narula Street, Karnal-354449",Satara,268202,2024-07-02,New,5,1299.25
55094848,Michael Sarraf,ckakar@example.net,913540856268,"22, Sant Street
Patna-748149",Madanapalle,90667,2023-04-02,Premium,14,422.7799987792969
55170753,Praneel Nagy,gchauhan@example.net,910044121348,"H.No. 660
Krishna Path, Mango-105239",Miryalaguda,951611,2024-05-27,Inactive,19,1414.6300048828125
55278329,Nathaniel Mand,hmerchant@example.net,911205783276,"09, Dixit Road, Bulandshahr-868361",Bhubaneswar,906383,2024-10-08,Inactive,19,1814.6700439453125
55286608,Ekaraj Shan,psankaran@example.net,915042339924,"06/50, Loke Nagar, Tadepalligudem 421448",Kozhikode,112691,2024-04-11,New,11,374.9599914550781
55404382,Isaiah Issac,csahni@example.net,915616720604,"H.No. 428
Dewan Road, Hospet-604940",Guntakal,245224,2023-09-25,Premium,19,950.7899780273438
55425478,Karan Ramachandran,jackson54@example.net,916226098653,"03, Mann Circle
Sultan Pur Majra 572115",Surendranagar Dudhrej,408102,2024-07-05,Inactive,12,1605.510009765625
55472026,Urishilla Bhatnagar,pwalia@example.org,911246382291,"518
Hegde Circle
Kishanganj-108379",Allahabad,925280,2023-08-28,New,2,730.3300170898438
55552600,Baljiwan Nagar,barkha14@example.net,911193411909,"91/534
Solanki Marg, Chinsurah-132968",Gorakhpur,81284,2024-10-30,Regular,14,1412.5400390625
55693909,Darsh Pandey,mdugar@example.net,919650016694,"32, Lad Street
Tiruvottiyur 643887",Narasaraopet,15855,2024-06-27,Premium,1,1965.4599609375
55733729,Aarini Singhal,siya60@example.net,914679777871,"55/71, Murty Circle, Kamarhati-997909",Anantapuram,200968,2024-07-13,Premium,12,704.6599731445312
55738118,Jagrati Badami,ovenkataraman@example.com,918689181146,"959, Apte Street, Gurgaon-641674",Hapur,163439,2023-12-29,Regular,11,1520.0899658203125
55803572,Champak Palla,gbail@example.net,917358285259,"58/271
Parmar Circle
Nagaon-635394",Rewa,391552,2023-03-27,Premium,17,1237.9599609375
55936462,Upkaar Mahajan,saanviseth@example.org,914729548361,"83
Sridhar Path, Siwan-890863",Berhampur,622771,2023-04-24,New,5,338.1300048828125
55971849,Orinder Joshi,anamikasuri@example.org,910114010006,"962, Ganesh Nagar, Kota-336060",Rewa,920798,2024-04-05,Regular,3,490.69000244140625
56195475,Falguni Date,sharmaaradhana@example.com,913326874282,"94
Venkataraman Ganj, Patiala-174200",Ahmedabad,31357,2024-06-25,Regular,18,1149.9100341796875
56248757,Ekansh Narayan,qraghavan@example.com,911905283202,"05/325, Kade Circle
Belgaum-791134",Chapra,14789,2024-08-05,Premium,16,1040.969970703125
56250563,Anthony Tara,tnagarajan@example.com,911199558345,"H.No. 220, Brahmbhatt Marg, Gulbarga-331993",Jabalpur,202458,2023-09-02,Premium,20,733.2999877929688
56352626,Liam Palan,shravya32@example.org,913874045143,"28/021
Goyal Street, Haridwar 710996",Nagercoil,219851,2023-06-29,Regular,10,1574.5899658203125
56441247,Aashi Narula,girindrachar@example.com,918816994235,"H.No. 291
Bassi, Nashik 127808",Meerut,27074,2024-06-02,Premium,18,1667.93994140625
56457995,Turvi Venkataraman,anya55@example.com,911701858284,"16/55, Anne Path, Kurnool-471739",Amroha,306136,2024-01-01,Inactive,6,1002.8800048828125
56480776,Matthew Parsa,sagate@example.com,914677889908,"41/331
Manne Zila
Jamalpur-589262",Udaipur,573808,2024-03-17,Regular,8,1401.7900390625
56548063,Advay Baria,qushikrish@example.net,910860756884,"H.No. 54
Bhandari Path
Siliguri-730057",Thanjavur,443618,2024-08-11,New,20,537.47998046875
56572297,Rachita Wali,shivanimody@example.org,919497552961,"572, Deshmukh
Pimpri-Chinchwad 016173",Ulhasnagar,25613,2024-10-02,Inactive,10,1601.8599853515625
56604077,Yutika Pandit,shivanshdesai@example.com,912766142361,"426, Vora Ganj
Bettiah 007488",Ghaziabad,596688,2024-01-11,Regular,14,474.260009765625
56764791,Priya Shukla,rajavasana@example.net,910581036038,"96/18
Panchal Chowk
Hosur-935341",Hindupur,876143,2024-09-08,Regular,10,1226.0999755859375
56780331,Vinaya Atwal,niharikasuresh@example.net,919007432418,"770
Yohannan Path
Sultan Pur Majra-654003",Gaya,980372,2024-04-18,Premium,8,903.3699951171875
57063557,Vaishnavi Srinivas,onisubramaniam@example.org,919544044299,"H.No. 54
Kumer, Ahmednagar-380592",Raurkela Industrial Township,307921,2023-06-27,Inactive,5,1465.5899658203125
57081917,Nidra Choudhary,htiwari@example.net,914316153012,"H.No. 578
Gaba Zila
Nagercoil-822965",Howrah,420892,2023-12-16,Inactive,6,1378.8699951171875
57081965,Daksha Mutti,chaman40@example.org,917025021525,"168, Bala Circle
Vijayawada 590467",Patna,779376,2024-10-14,Regular,7,897.3200073242188
57102800,Januja Verma,atideshpande@example.org,917293526596,"06
Om, Ambarnath 477463",Ichalkaranji,730539,2024-03-22,Inactive,14,578.1400146484375
57207678,Yashodhara Mishra,urvi08@example.net,919390929345,"01
Om Street
Rohtak 339233",Chandrapur,347833,2024-08-08,New,17,1603.27001953125
57213543,Hema Natarajan,chadhanimrat@example.org,918582439111,"515
Buch Road
Bilaspur 694542",Gandhinagar,595160,2024-10-30,Regular,14,1323.949951171875
57217288,Dalaja Bassi,ppandey@example.net,915745364286,"339
Radhakrishnan Circle, Bhubaneswar 566268",Karimnagar,202075,2023-03-24,Regular,3,736.0499877929688
57291761,Samarth Muni,netrasarkar@example.org,913190092444,"H.No. 997, Hayre Marg, Dhule-782519",Pallavaram,260349,2024-08-29,Regular,8,1338.0899658203125
57331847,Jack Kamdar,yatan68@example.net,918287234098,"96/303, Ghose Marg, Bhimavaram-097271",Amravati,67085,2023-09-19,Regular,5,752.8699951171875
57340963,Wridesh Kothari,eshana23@example.com,914241078794,"56, Mangal Chowk, Nagercoil-046733",Proddatur,479748,2024-02-29,Regular,2,230.19000244140625
57360162,Aarini Rama,bkuruvilla@example.com,916662931943,"H.No. 10
Pai Chowk
Jorhat 052878",Bally,69036,2023-10-30,Regular,20,607.4600219726562
57392064,Lavanya Jain,deshpandeom@example.com,916137420258,"391, Edwin Path, Korba 202726",Udupi,688100,2024-06-23,Regular,4,1540.81005859375
57474553,Damini Sule,ukrishnan@example.net,915057970429,"H.No. 36, Sani, Tadepalligudem 412609",Moradabad,441368,2023-09-06,Regular,1,300.82000732421875
57505804,Zinal Padmanabhan,yashodharabhat@example.com,919680388675,"71, Yohannan
Shimla 687225",Orai,20322,2024-08-25,New,9,225.8699951171875
57523973,Darpan Rama,wagleyadavi@example.com,918975008175,"99/07, Mall Nagar
Tiruvottiyur 784487",Suryapet,254066,2023-09-26,New,2,1647.3499755859375
57526322,Henry Dar,yamini34@example.net,914734332396,"21/13, Patla Zila
Hosur-358068",Kishanganj,207296,2023-07-19,Premium,2,601.97998046875
57537308,Ayush Buch,morejagdish@example.net,912414404228,"079
Goyal Zila, Bhiwani-715658",Jorhat,779981,2024-05-18,New,8,1641.8800048828125
57548210,Alka Varughese,subramaniankrishna@example.org,915853107379,"52/68
Kibe Circle, Korba 159640",Erode,401443,2024-09-29,Inactive,10,709.4299926757812
57566548,Oliver Tella,vasudhasawhney@example.com,910798558522,"50/831
Mall Zila, Rohtak-640640",Arrah,898935,2023-05-04,Regular,14,1058.02001953125
57579640,Sneha Amble,vedantdoctor@example.org,918788141295,"21/31
Bahri Road, New Delhi-268180",Siwan,847223,2023-07-11,Premium,10,697.0800170898438
57637943,Kiaan Kala,krish70@example.org,917383767754,"H.No. 760, Deshmukh Path, Mau 347656",Amroha,693916,2024-03-13,Premium,13,1865.93994140625
57642258,Gunbir Dutt,pbaria@example.com,914772390454,"25, Agarwal, Mumbai-047534",Etawah,558798,2024-09-27,Premium,10,1174.550048828125
57658033,Rajeshri Ramaswamy,lvarghese@example.org,918483610765,"25/38, Banerjee Marg, Raurkela Industrial Township 526429",Yamunanagar,357745,2023-11-10,New,8,1281.8399658203125
57662767,Lila Chakraborty,birhemangini@example.org,917149410387,"65/74
Lad Zila, Ulhasnagar-281824",Kalyan-Dombivli,652094,2023-10-21,Premium,10,403.6099853515625
57674875,Kiaan Shukla,palanazad@example.com,916491766641,"41, Memon Road, Bilaspur-628397",Burhanpur,110402,2023-05-07,Regular,16,1666.1199951171875
57765367,Advika Sundaram,shivani60@example.net,916679045294,"92, Handa Street
Jehanabad-548704",Sultan Pur Majra,221493,2024-01-26,Premium,1,1296.68994140625
57770044,Zarna Master,xalak26@example.net,919539272506,"H.No. 15
Venkatesh Circle, Sirsa-878884",Ajmer,900627,2023-11-19,Regular,10,934.0800170898438
57809174,Girindra Dara,hemalad@example.org,917115057276,"46/681
Bobal Path
Navi Mumbai-347951",Lucknow,284807,2024-04-12,Premium,11,1898.719970703125
57833505,Pooja Nadkarni,parmarvasatika@example.org,916008140997,"871
Parsa Chowk
Nagercoil 859863",Thrissur,805070,2024-01-10,New,5,1832.550048828125
57892837,Thomas Bail,zarnasandhu@example.net,913786502849,"95/973, Pau Chowk, Thoothukudi-912925",Bally,584566,2024-03-22,Premium,14,581.5700073242188
57896058,Samuel Gara,kibechandresh@example.com,912129261611,"64/37
Khurana Nagar
Bhiwandi-628111",Begusarai,487693,2024-06-23,Regular,8,982.0499877929688
57956497,Reva Sahota,frederick08@example.com,914831674927,"81, Naik, Dharmavaram-468737",Kurnool,2246,2024-10-05,Inactive,1,460.6499938964844
57967753,Lila Tailor,bchoudhury@example.com,912820121343,"96/52
Prasad Chowk, Sambalpur-169998",Davanagere,869884,2024-01-11,Premium,20,203.27999877929688
58085779,Abeer Oak,omistry@example.net,913143786832,"H.No. 136
Devi Path
Bangalore 448384",Berhampur,652494,2024-08-09,New,19,1602.1099853515625
58111297,Chasmum Mutti,vrindakumer@example.com,917550631586,"500
Bhat Ganj
Tadepalligudem 780400",Sambalpur,390809,2023-08-16,Regular,20,1149.6199951171875
58115779,Bhavna Ramaswamy,gabaurishilla@example.net,918133733304,"H.No. 83, Anne Circle, Alwar-895946",Katni,779863,2024-07-27,Regular,12,1569.0400390625
58152923,Amrita Babu,mandarajeshri@example.com,911786360189,"287, Lall Chowk, Amroha-875008",Kishanganj,950528,2023-07-04,Premium,18,1776.1199951171875
58170168,Urmi Bansal,vamakshiramachandran@example.org,918168193739,"497
Madan, Anantapuram-223901",Sasaram,480016,2023-08-03,Premium,16,757.5599975585938
58214883,Udant Grover,cnarayan@example.com,915768346291,"79/852
Nadkarni
Panchkula 391511",Darbhanga,871302,2024-05-05,Regular,11,229.1699981689453
58238092,Xiti Pradhan,triyakale@example.org,911387096302,"20/971, Bath Path, Thiruvananthapuram 983558",Malegaon,971189,2023-07-01,Inactive,9,519.72998046875
58415368,Frederick Virk,jroy@example.com,917639083758,"430
Savant Road
Ramagundam-958730",Shahjahanpur,603119,2024-05-29,New,10,297.3800048828125
58505903,Harinakshi Sibal,borabarkha@example.org,919143791748,"H.No. 68
Kohli
Suryapet 129805",Kottayam,289118,2024-01-22,New,18,1079.81005859375
58513300,Hemal Mammen,farajwason@example.org,915425118250,"129, Seth, Mirzapur 807650",Jodhpur,245873,2023-09-25,Premium,1,664.8499755859375
58631874,Yauvani Bhat,emagar@example.org,910836759648,"25/246
Dutt Chowk, Bhatpara 304248",Avadi,281610,2024-10-01,New,11,862.22998046875
58644651,Gaurangi Vala,mohantyidika@example.net,910246397265,"69, Nayak Path
Thanjavur-153372",Secunderabad,274378,2024-05-10,New,13,646.9199829101562
58873572,Chandran Kale,manbirdhawan@example.com,918707061412,"H.No. 77
Jayaraman Marg
Durgapur 062032",Nanded,745599,2023-09-10,Premium,13,1721.6099853515625
58893807,Faris Sekhon,chopradiya@example.net,913942225634,"H.No. 450, Kibe, Ghaziabad 278382",Tirunelveli,29632,2024-02-15,Inactive,14,1163.4200439453125
58929595,Aarush Ratti,emaharaj@example.net,913382161253,"H.No. 69, Patil Chowk, Chandigarh 109848",Hubli–Dharwad,349867,2024-08-08,Regular,2,588.6500244140625
58942207,Krisha Sama,agarwalrohan@example.org,913187813435,"H.No. 86, Goel, Bijapur 190889",Patna,861467,2024-07-05,Regular,8,525.9000244140625
58974323,Reva Bhavsar,chaudharychaitaly@example.com,911647244863,"598, Sankar Path, Vijayanagaram 596256",Burhanpur,526621,2024-06-12,New,20,1716.9200439453125
58979427,Kiaan Wason,chaudhrysuhani@example.com,913744116463,"83/13
Chawla Ganj
Ramgarh-215667",Jalna,771132,2024-01-22,Premium,3,1743.81005859375
59009727,Charles Kulkarni,ysahni@example.com,913393369439,"324, Chopra Marg, Bilaspur 405151",Adoni,424255,2024-03-16,New,7,580.219970703125
59094034,Ekanta Dass,johalkala@example.net,918448088232,"H.No. 49
Khare Zila, Khammam-745540",Nangloi Jat,513907,2023-05-22,Regular,1,771.9000244140625
59095971,Jason Wagle,pahalsama@example.com,915028942978,"22/10, Tara Nagar
Nashik 495261",Amroha,238579,2023-09-08,Inactive,15,311.2099914550781
59110513,Chaaya Mody,choudharyjagrati@example.org,913293933121,"132
Walla, Secunderabad 502542",Raebareli,594217,2023-06-16,Inactive,12,1377.27001953125
59141605,Saksham Kala,triyadutt@example.net,913335741144,"H.No. 570
Kulkarni Marg, Berhampur-762758",Motihari,58086,2024-07-10,New,15,1739.5799560546875
59190584,Xiti Tata,jgolla@example.com,912224721462,"77/806, Sethi Nagar
Phusro-516017",Vijayawada,483920,2024-05-19,Premium,6,1175.3800048828125
59197894,Mitesh Saha,dayalgeetika@example.com,917334044529,"H.No. 327, Soni Nagar
Orai 366501",Akola,519759,2023-10-14,Inactive,19,1788.3599853515625
59207798,Chakrika Bhargava,omlopa@example.org,912674586312,"18
Master Zila
Miryalaguda 319766",Ballia,78765,2023-07-02,Premium,4,1441.6400146484375
59216664,Netra Keer,yauvanikhare@example.net,910581126760,"54/792
Dugar Road, Secunderabad 353845",Deoghar,284974,2023-03-22,Regular,10,225.69000244140625
59222551,Urmi Parekh,duttabrijesh@example.org,915698155488,"H.No. 867, Kannan Circle, Mehsana 430537",Jamshedpur,351341,2023-08-05,Inactive,10,1569.8599853515625
59240916,Ronith Murthy,jgulati@example.com,915435574216,"H.No. 567, Mutti Road, Hajipur 158460",Faridabad,730723,2023-08-19,Inactive,6,1202.510009765625
59252433,Vincent Raval,riya20@example.org,916194393464,"H.No. 212, Srinivas Chowk, Udupi-349021",Karaikudi,598368,2024-09-20,Regular,1,990.530029296875
59297955,Charita Mistry,anirudh92@example.com,912509263486,"33/33
Kamdar Marg, Rajahmundry 580070",Orai,182135,2024-02-26,Premium,6,1292.8299560546875
59323931,Ridhi Yadav,speri@example.net,918957463222,"29/674
Chada Chowk, Allahabad-561456",Bijapur,703311,2024-08-24,Inactive,14,1239.3199462890625
59329145,William Guha,lshenoy@example.org,912059322066,"28/86, Bala Ganj
Raipur-127796",Gulbarga,776510,2024-08-30,Regular,19,999.5
59345983,Liam Sagar,ladsimon@example.net,911600649545,"61/71
Balan Nagar
Guwahati 334509",Saharanpur,992566,2023-06-25,Regular,8,1375.2900390625
59353207,Aayush Oza,wmangat@example.org,914180828726,"H.No. 293
Divan Road
Berhampur 659733",Khammam,89328,2023-05-31,Inactive,2,1618.52001953125
59398136,Neelima Lanka,vasanadugar@example.org,912484999938,"738, Menon Chowk, Tezpur-908744",Machilipatnam,460348,2023-08-24,Regular,14,1205.760009765625
59427862,Hemani Lall,libnikaur@example.net,915150956950,"H.No. 819, Chhabra Street
Tiruchirappalli-727090",Erode,149001,2024-10-10,Premium,1,1713.93994140625
59436131,Vritti Kota,anya33@example.com,911548648747,"37
Kaul
Thanjavur-688358",Imphal,400123,2024-09-02,New,18,546.5800170898438
59485034,Dominic Sidhu,narainbaghyawati@example.com,917819007247,"H.No. 17
Mangat Chowk
Morena 729596",Agartala,931347,2023-03-20,New,1,1762.3499755859375
59517074,Aarav Murty,chadhameera@example.com,912806180633,"H.No. 17, Mane Circle
Davanagere 301952",Ichalkaranji,862020,2023-05-12,Premium,3,1693.22998046875
59518795,Wazir Sandal,pmangal@example.org,912725276242,"95/826
Bal
Secunderabad 223476",Jodhpur,589920,2023-11-09,New,16,947.510009765625
59545278,Yagnesh Randhawa,chahalaarav@example.org,919373575587,"H.No. 56, Nigam Ganj
Panipat 241216",Yamunanagar,270678,2024-10-28,New,16,430.0799865722656
59619739,Charan Ramanathan,aryadayal@example.org,917145769343,"28/03, Tiwari Chowk
Arrah 002279",Delhi,105428,2023-11-12,New,12,871.3900146484375
59620534,Oeshi Sethi,parmarbhavika@example.com,916520512800,"H.No. 04, Salvi Street
Munger 206534",Ambattur,529502,2024-01-16,Premium,15,1340.989990234375
59643062,Reyansh Khatri,ishanvisuri@example.org,914280528331,"73/83
Saran Road
Jamshedpur 954172",Aligarh,88100,2024-09-27,Inactive,11,416.94000244140625
59677346,Falak Reddy,gopalmody@example.com,914767521220,"78/69
Majumdar Nagar, Tumkur 014721",Bongaigaon,483994,2024-11-02,Inactive,2,502.9599914550781
59769142,Pooja Bajaj,ijaya43@example.com,917213936820,"21/95
Merchant Street
Katni-296822",Bellary,208439,2024-03-01,New,4,718.4000244140625
59815512,Teerth Seshadri,jeet97@example.com,911858634888,"H.No. 57, Bains Street
Dewas-995261",Jalna,92916,2023-11-11,Regular,16,1022.989990234375
59824662,Tanish Jayaraman,sarmaavi@example.net,917132578180,"H.No. 55, Kala Path
Dibrugarh 172574",Bhilwara,406032,2024-05-18,Premium,1,741.8300170898438
59830126,Raghav Iyengar,fborde@example.org,919104614456,"93
Ganesh Road
Gandhinagar-097993",Howrah,50816,2024-10-28,New,14,1799.469970703125
59840071,Vihaan Chokshi,fiyaz21@example.net,912497383121,"49/74
Vora Circle
Pondicherry-613521",Deoghar,628916,2023-06-06,Inactive,19,1796.239990234375
59890331,Raagini Badal,nicholas03@example.com,910650147457,"82/260
Chokshi Ganj
Etawah 946629",Chennai,382306,2024-11-01,Premium,16,552.6799926757812
59909004,Indali Master,samaksh55@example.org,911233769062,"H.No. 08
Dar
Sambhal-965654",Haridwar,910220,2023-11-09,New,15,731.8800048828125
59930550,Anamika Wali,madhavi76@example.org,914386068992,"H.No. 45
Dhar Marg, Kulti 279105",Agra,661359,2024-04-22,Inactive,20,1680.47998046875
60049160,Abdul Nayak,saanvi74@example.org,917297145422,"913
Patel Chowk, Panvel 109637",Bardhaman,815342,2023-09-10,New,5,911.6799926757812
60062501,Anirudh Mistry,abhiramsrivastava@example.com,915499082414,"H.No. 45
Minhas Nagar, Amritsar 574954",Bhilwara,250202,2024-01-04,New,2,1888.02001953125
60210778,Upasna Bhasin,chandran47@example.org,917719482280,"03/393, Devan Marg
Bhiwani 325747",Motihari,841574,2024-04-14,Regular,4,938.7999877929688
60271325,Michael Chopra,harshdalal@example.org,915509074408,"H.No. 38
Sankar Circle, Kota-391161",Malegaon,838512,2024-05-08,New,8,356.6199951171875
60275891,Anmol Chandra,aaravgala@example.com,918902750394,"H.No. 35
Khalsa Zila
Nagaon 998677",Amaravati,419201,2024-10-01,Regular,16,1361.93994140625
60300263,Sathvik Jani,omishasood@example.org,910932690331,"18/71
Gulati Marg
Karnal 644806",Rewa,314082,2023-10-07,New,8,374.6700134277344
60319216,Lohit Narasimhan,bhavya01@example.com,915900025736,"22, Borah Circle, Buxar 569594",Ahmedabad,780127,2023-08-25,Premium,12,503.8299865722656
60371334,Shaurya Kuruvilla,anvisharma@example.net,918886855218,"35/590
Balan Marg
Sikar 101616",Purnia,250315,2023-05-05,Inactive,15,355.80999755859375
60379302,Raksha Chand,bchar@example.net,910354708884,"772, Master Nagar, Belgaum 984907",Patiala,998032,2023-07-14,New,7,536.97998046875
60385293,Edhitha Pandey,hchaudry@example.org,912421513035,"30/01, Pillay Road
Jammu-165930",Medininagar,950046,2024-02-22,Premium,17,228.44000244140625
60399360,Gavin Solanki,kuruvillachaman@example.net,910146011592,"336, Nath, Loni-751166",Jamnagar,624598,2024-04-27,Premium,3,1757.6400146484375
60446619,Yashvi Kar,hsaha@example.com,911720595499,"18/11
Balakrishnan Marg
Vellore-979843",Guntakal,797149,2024-06-15,Regular,20,1259.489990234375
60495351,Henry Rana,ebhakta@example.org,911361289330,"813
Krish Street
Nagpur-312112",Srikakulam,246691,2023-04-24,New,11,407.0299987792969
60561655,Rohan Palla,imukherjee@example.org,913411162979,"498
Mohanty Path
Udupi-000701",Nashik,563888,2023-12-26,Regular,3,378.1700134277344
60565603,Ladli Tara,kallawaida@example.com,917749450638,"H.No. 51
Sampath Nagar, Bellary 602969",Madhyamgram,390752,2024-07-18,New,11,949.5999755859375
60591625,Fitan Kunda,gillgunbir@example.net,913802646356,"81/40, Borah Path
Aligarh 096524",Delhi,623581,2023-07-30,New,8,374.6099853515625
60618999,Lopa Vig,dalbir15@example.org,916107809027,"551, Sawhney Road
Satna 010828",Pudukkottai,596613,2024-07-28,Regular,15,1631.9599609375
60620291,Upkaar Suresh,tarak64@example.net,912340606614,"H.No. 863
Pant Street
Bhusawal-846427",Karaikudi,201870,2023-05-01,Regular,15,1791.3900146484375
60656482,Rajata Purohit,jack16@example.net,915477009670,"23/797, Mammen Zila, Hazaribagh 152040",Haldia,745064,2023-10-31,Inactive,12,627.6900024414062
60698094,Matthew Bhatti,wazir62@example.org,916129508561,"H.No. 77, Bahl Nagar, Purnia 411171",Malegaon,108567,2024-05-16,New,2,1894.4000244140625
60700850,Ishwar Dubey,jbassi@example.com,915664075971,"86/596, Choudhry Nagar, Madurai-306982",Tezpur,311501,2024-07-22,Regular,2,812.3499755859375
60728956,Andrew Nigam,nitara58@example.net,912558012921,"29/168, Srinivas
Bijapur 827761",Khandwa,785737,2023-06-26,Premium,15,1764.25
60732869,Joshua Nath,anamika40@example.com,910727099798,"H.No. 29
Hora Nagar
Amritsar-740154",Rajahmundry,625859,2023-04-08,New,17,1140.219970703125
60757351,Naksh Sule,frederickkunda@example.org,915063987921,"994, Ramanathan Chowk, Davanagere 176352",Salem,411662,2024-05-15,Premium,3,1099.6199951171875
60834500,Rishi Jain,bathanirudh@example.org,919789512998,"80/57, Dara Marg, Bokaro 568451",Khammam,487840,2024-10-28,Inactive,1,1111.469970703125
60835946,Yoshita Sani,fganesh@example.org,910580757571,"H.No. 370, Nagi Street
Bulandshahr 539967",Fatehpur,847170,2024-04-24,Inactive,14,1400.0999755859375
60904312,Jagdish Badami,isha60@example.com,911521745715,"588, Dass
Kakinada 672163",Mumbai,503282,2024-06-04,Regular,20,564.72998046875
60967677,Chatura Sandhu,alexander15@example.org,918240257018,"65/92, Chand Chowk, Ambarnath 994843",Agartala,938373,2023-05-03,Premium,11,398.4800109863281
60974181,Hardik Kakar,radharam@example.org,919524312073,"80, Kala Nagar, Udaipur-156360",Bahraich,118581,2024-01-22,Premium,20,1122.8299560546875
61002154,Ridhi Datta,basakyashodhara@example.net,915841511260,"59, Ranganathan Circle
Nagpur-818568",Imphal,276311,2023-06-16,Regular,19,1526.0400390625
61015113,Dalaja Choudhury,jaggionveer@example.com,918885353111,"15/686, Sarin Road, Baranagar-665391",Amroha,471074,2023-11-17,Regular,4,1764.1800537109375
61024977,Krishna Manda,elijahagrawal@example.org,912468296953,"93, Borah Street, Farrukhabad-242782",Dindigul,509584,2024-03-05,New,18,699.8900146484375
61121421,Aditya Sami,nandini14@example.net,919041804855,"40/64, Bath, Tadepalligudem-096254",Tirunelveli,173820,2024-01-17,New,14,1760.030029296875
61182897,Yug Dutt,vamakshi57@example.org,917073740149,"H.No. 03, Shukla Nagar, Kirari Suleman Nagar 188098",Satara,685609,2023-03-28,Regular,15,1261.0799560546875
61226563,Chameli Kala,aadhya91@example.com,910657229569,"45/52, Kapoor, Mahbubnagar-558328",Vadodara,584496,2024-01-06,Regular,5,417.9800109863281
61226835,Owen Soni,varsha95@example.net,913867653257,"56
Peri Chowk, Dharmavaram 677538",Kishanganj,458894,2023-07-24,Premium,18,1491.2099609375
61320989,Anirudh Rege,choudharyvrinda@example.org,918711240437,"H.No. 65, Halder, Amravati 316229",Aurangabad,611718,2023-07-01,Regular,6,1247.3699951171875
