2025-10-28 21:21:34,322 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-29 20:20:54,249 | INFO | root | missing_before: {'product_id': 0, 'product_name': 0, 'category': 0, 'brand': 0, 'price': 0, 'mrp': 0, 'margin_percentage': 0, 'shelf_life_days': 0, 'min_stock_level': 0, 'max_stock_level': 0}
2025-10-29 20:20:54,249 | INFO | root | final_rows: 268
2025-10-29 20:20:54,250 | INFO | root | rows_removed_total: 0
2025-10-29 20:20:54,699 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-29 20:20:54,898 | INFO | root | initial_rows: 186600
2025-10-29 20:20:54,898 | INFO | root | initial_missing: {'area': 0, 'date': 0, 'temperature': 0, 'precipitation': 0}
2025-10-29 20:20:54,898 | INFO | root | duplicates_removed: 0
2025-10-29 20:20:54,899 | INFO | root | rows_removed_missing_date: 0
2025-10-29 20:20:54,899 | INFO | root | final_rows: 186600
2025-10-29 20:20:54,899 | INFO | root | rows_removed_total: 0
2025-10-29 20:20:54,899 | INFO | root | final_missing: {'area': 0, 'date': 0, 'temperature': 0, 'precipitation': 0}
2025-10-29 20:20:55,337 | ERROR | data_pipeline | Failed to fetch table 'blinkit_inventory': Execution failed on sql 'SELECT * FROM blinkit_inventory;': ('42S02', "[42S02] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Invalid object name 'blinkit_inventory'. (208) (SQLExecDirectW)")
2025-10-29 20:20:55,343 | WARNING | data_pipeline | blinkit_inventory: No data returned. Skipped.
2025-10-29 20:25:39,259 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-29 20:25:39,293 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-29 20:25:39,338 | INFO | root | initial_rows: 75172
2025-10-29 20:25:39,338 | INFO | root | duplicates_removed: 0
2025-10-29 20:25:39,338 | INFO | root | missing_before: {'product_id': 0, 'date': 0, 'stock_received': 0, 'damaged_stock': 0}
2025-10-29 20:25:39,339 | INFO | root | rows_removed_missing_pk: 0
2025-10-29 20:25:39,339 | INFO | root | missing_after: {'product_id': 0, 'date': 0, 'stock_received': 0, 'damaged_stock': 0}
2025-10-29 20:25:39,339 | INFO | root | final_rows: 75172
2025-10-29 20:25:39,339 | INFO | root | rows_removed_total: 0
2025-10-29 20:25:40,034 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-29 20:25:40,061 | INFO | root | CLEANING REPORT: blinkit_orders
2025-10-29 20:25:40,062 | INFO | root | initial_rows: 5000
2025-10-29 20:25:40,062 | INFO | root | duplicates_removed: 0
2025-10-29 20:25:40,062 | INFO | root | missing_before: {'order_id': 0, 'customer_id': 0, 'order_date': 0, 'order_total': 0, 'payment_method': 0, 'store_id': 0, 'promised_delivery_time': 0, 'actual_delivery_time': 0, 'delivery_status': 0}
2025-10-29 20:25:40,062 | INFO | root | outliers_removed: 3
2025-10-29 20:25:40,062 | INFO | root | final_rows: 4997
2025-10-29 20:25:40,062 | INFO | root | rows_removed_total: 3
2025-10-29 20:25:40,130 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-29 20:25:40,135 | INFO | root | CLEANING REPORT: blinkit_order_items
2025-10-29 20:25:40,136 | INFO | root | initial_rows: 5000
2025-10-29 20:25:40,136 | INFO | root | duplicates_removed: 0
2025-10-29 20:25:40,136 | INFO | root | missing_before: {'order_id': 0, 'product_id': 0, 'quantity': 0, 'unit_price': 0}
2025-10-29 20:25:40,136 | INFO | root | rows_removed_missing_id: 0
2025-10-29 20:25:40,136 | INFO | root | final_rows: 5000
2025-10-29 20:25:40,137 | INFO | root | rows_removed_total: 0
2025-10-29 20:25:40,178 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-29 20:25:40,186 | INFO | root | CLEANING REPORT: blinkit_customers
2025-10-29 20:25:40,186 | INFO | root | initial_rows: 2500
2025-10-29 20:25:40,187 | INFO | root | missing_before: {'customer_id': 0, 'area': 0, 'pincode': 0, 'registration_date': 0, 'customer_segment': 0, 'total_orders': 0, 'avg_order_value': 0}
2025-10-29 20:25:40,187 | INFO | root | duplicates_removed: 0
2025-10-29 20:25:40,187 | INFO | root | final_rows: 2500
2025-10-29 20:25:40,187 | INFO | root | rows_removed_total: 0
2025-10-29 20:25:40,240 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-29 20:25:40,254 | INFO | root | CLEANING REPORT: blinkit_marketing_performance
2025-10-29 20:25:40,254 | INFO | root | initial_rows: 5400
2025-10-29 20:25:40,254 | INFO | root | duplicates_removed: 0
2025-10-29 20:25:40,255 | INFO | root | missing_before: {'campaign_id': 0, 'campaign_name': 0, 'date': 0, 'channel': 0, 'impressions': 0, 'clicks': 0, 'conversions': 0, 'spend': 0, 'revenue_generated': 0}
2025-10-29 20:25:40,255 | INFO | root | rows_removed_missing_id: 0
2025-10-29 20:25:40,255 | INFO | root | final_rows: 5400
2025-10-29 20:25:40,255 | INFO | root | rows_removed_total: 0
2025-10-29 20:25:40,298 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-29 20:25:40,305 | INFO | root | CLEANING REPORT: blinkit_products
2025-10-29 20:25:40,305 | INFO | root | initial_rows: 268
2025-10-29 20:25:40,305 | INFO | root | duplicates_removed: 0
2025-10-29 20:25:40,305 | INFO | root | missing_before: {'product_id': 0, 'product_name': 0, 'category': 0, 'brand': 0, 'price': 0, 'mrp': 0, 'margin_percentage': 0, 'shelf_life_days': 0, 'min_stock_level': 0, 'max_stock_level': 0}
2025-10-29 20:25:40,305 | INFO | root | final_rows: 268
2025-10-29 20:25:40,305 | INFO | root | rows_removed_total: 0
2025-10-29 20:25:40,779 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-29 20:25:40,980 | INFO | root | initial_rows: 186600
2025-10-29 20:25:40,980 | INFO | root | initial_missing: {'area': 0, 'date': 0, 'temperature': 0, 'precipitation': 0}
2025-10-29 20:25:40,981 | INFO | root | duplicates_removed: 0
2025-10-29 20:25:40,981 | INFO | root | rows_removed_missing_date: 0
2025-10-29 20:25:40,981 | INFO | root | final_rows: 186600
2025-10-29 20:25:40,981 | INFO | root | rows_removed_total: 0
2025-10-29 20:25:40,981 | INFO | root | final_missing: {'area': 0, 'date': 0, 'temperature': 0, 'precipitation': 0}
2025-10-29 20:25:41,412 | ERROR | data_pipeline | Failed to fetch table 'blinkit_inventory': Execution failed on sql 'SELECT * FROM blinkit_inventory;': ('42S02', "[42S02] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Invalid object name 'blinkit_inventory'. (208) (SQLExecDirectW)")
2025-10-29 20:25:41,419 | WARNING | data_pipeline | blinkit_inventory: No data returned. Skipped.
2025-10-29 20:25:58,784 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-29 20:25:59,219 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-29 20:25:59,240 | INFO | root | CLEANING REPORT: blinkit_orders
2025-10-29 20:25:59,241 | INFO | root | initial_rows: 5000
2025-10-29 20:25:59,241 | INFO | root | duplicates_removed: 0
2025-10-29 20:25:59,241 | INFO | root | missing_before: {'order_id': 0, 'customer_id': 0, 'order_date': 0, 'order_total': 0, 'payment_method': 0, 'store_id': 0, 'promised_delivery_time': 0, 'actual_delivery_time': 0, 'delivery_status': 0}
2025-10-29 20:25:59,242 | INFO | root | outliers_removed: 3
2025-10-29 20:25:59,242 | INFO | root | final_rows: 4997
2025-10-29 20:25:59,242 | INFO | root | rows_removed_total: 3
2025-10-29 20:25:59,313 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-29 20:25:59,318 | INFO | root | CLEANING REPORT: blinkit_order_items
2025-10-29 20:25:59,319 | INFO | root | initial_rows: 5000
2025-10-29 20:25:59,319 | INFO | root | duplicates_removed: 0
2025-10-29 20:25:59,319 | INFO | root | missing_before: {'order_id': 0, 'product_id': 0, 'quantity': 0, 'unit_price': 0}
2025-10-29 20:25:59,319 | INFO | root | rows_removed_missing_id: 0
2025-10-29 20:25:59,320 | INFO | root | final_rows: 5000
2025-10-29 20:25:59,320 | INFO | root | rows_removed_total: 0
2025-10-29 20:25:59,360 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-29 20:25:59,366 | INFO | root | CLEANING REPORT: blinkit_customers
2025-10-29 20:25:59,366 | INFO | root | initial_rows: 2500
2025-10-29 20:25:59,366 | INFO | root | missing_before: {'customer_id': 0, 'area': 0, 'pincode': 0, 'registration_date': 0, 'customer_segment': 0, 'total_orders': 0, 'avg_order_value': 0}
2025-10-29 20:25:59,367 | INFO | root | duplicates_removed: 0
2025-10-29 20:25:59,367 | INFO | root | final_rows: 2500
2025-10-29 20:25:59,367 | INFO | root | rows_removed_total: 0
2025-10-29 20:25:59,416 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-29 20:25:59,431 | INFO | root | CLEANING REPORT: blinkit_marketing_performance
2025-10-29 20:25:59,431 | INFO | root | initial_rows: 5400
2025-10-29 20:25:59,431 | INFO | root | duplicates_removed: 0
2025-10-29 20:25:59,432 | INFO | root | missing_before: {'campaign_id': 0, 'campaign_name': 0, 'date': 0, 'channel': 0, 'impressions': 0, 'clicks': 0, 'conversions': 0, 'spend': 0, 'revenue_generated': 0}
2025-10-29 20:25:59,432 | INFO | root | rows_removed_missing_id: 0
2025-10-29 20:25:59,432 | INFO | root | final_rows: 5400
2025-10-29 20:25:59,432 | INFO | root | rows_removed_total: 0
2025-10-29 20:25:59,475 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-29 20:25:59,481 | INFO | root | CLEANING REPORT: blinkit_products
2025-10-29 20:25:59,482 | INFO | root | initial_rows: 268
2025-10-29 20:25:59,482 | INFO | root | duplicates_removed: 0
2025-10-29 20:25:59,482 | INFO | root | missing_before: {'product_id': 0, 'product_name': 0, 'category': 0, 'brand': 0, 'price': 0, 'mrp': 0, 'margin_percentage': 0, 'shelf_life_days': 0, 'min_stock_level': 0, 'max_stock_level': 0}
2025-10-29 20:25:59,483 | INFO | root | final_rows: 268
2025-10-29 20:25:59,483 | INFO | root | rows_removed_total: 0
2025-10-29 20:25:59,924 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-29 20:26:00,151 | INFO | root | initial_rows: 186600
2025-10-29 20:26:00,151 | INFO | root | initial_missing: {'area': 0, 'date': 0, 'temperature': 0, 'precipitation': 0}
2025-10-29 20:26:00,152 | INFO | root | duplicates_removed: 0
2025-10-29 20:26:00,152 | INFO | root | rows_removed_missing_date: 0
2025-10-29 20:26:00,152 | INFO | root | final_rows: 186600
2025-10-29 20:26:00,152 | INFO | root | rows_removed_total: 0
2025-10-29 20:26:00,152 | INFO | root | final_missing: {'area': 0, 'date': 0, 'temperature': 0, 'precipitation': 0}
2025-10-29 20:26:00,618 | ERROR | data_pipeline | Failed to fetch table 'blinkit_inventory': Execution failed on sql 'SELECT * FROM blinkit_inventory;': ('42S02', "[42S02] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Invalid object name 'blinkit_inventory'. (208) (SQLExecDirectW)")
2025-10-29 20:26:00,626 | WARNING | data_pipeline | blinkit_inventory: No data returned. Skipped.
2025-10-29 20:28:27,823 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-29 20:28:28,452 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-29 20:28:28,487 | INFO | root | CLEANING REPORT: blinkit_orders
2025-10-29 20:28:28,487 | INFO | root | initial_rows: 5000
2025-10-29 20:28:28,487 | INFO | root | duplicates_removed: 0
2025-10-29 20:28:28,488 | INFO | root | missing_before: {'order_id': 0, 'customer_id': 0, 'order_date': 0, 'order_total': 0, 'payment_method': 0, 'store_id': 0, 'promised_delivery_time': 0, 'actual_delivery_time': 0, 'delivery_status': 0}
2025-10-29 20:28:28,488 | INFO | root | outliers_removed: 3
2025-10-29 20:28:28,488 | INFO | root | final_rows: 4997
2025-10-29 20:28:28,488 | INFO | root | rows_removed_total: 3
2025-10-29 20:28:28,556 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-29 20:28:28,561 | INFO | root | CLEANING REPORT: blinkit_order_items
2025-10-29 20:28:28,562 | INFO | root | initial_rows: 5000
2025-10-29 20:28:28,562 | INFO | root | duplicates_removed: 0
2025-10-29 20:28:28,563 | INFO | root | missing_before: {'order_id': 0, 'product_id': 0, 'quantity': 0, 'unit_price': 0}
2025-10-29 20:28:28,563 | INFO | root | rows_removed_missing_id: 0
2025-10-29 20:28:28,563 | INFO | root | final_rows: 5000
2025-10-29 20:28:28,564 | INFO | root | rows_removed_total: 0
2025-10-29 20:28:28,608 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-29 20:28:28,616 | INFO | root | CLEANING REPORT: blinkit_customers
2025-10-29 20:28:28,617 | INFO | root | initial_rows: 2500
2025-10-29 20:28:28,617 | INFO | root | missing_before: {'customer_id': 0, 'area': 0, 'pincode': 0, 'registration_date': 0, 'customer_segment': 0, 'total_orders': 0, 'avg_order_value': 0}
2025-10-29 20:28:28,617 | INFO | root | duplicates_removed: 0
2025-10-29 20:28:28,617 | INFO | root | final_rows: 2500
2025-10-29 20:28:28,617 | INFO | root | rows_removed_total: 0
2025-10-29 20:28:28,681 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-29 20:28:28,700 | INFO | root | CLEANING REPORT: blinkit_marketing_performance
2025-10-29 20:28:28,700 | INFO | root | initial_rows: 5400
2025-10-29 20:28:28,700 | INFO | root | duplicates_removed: 0
2025-10-29 20:28:28,701 | INFO | root | missing_before: {'campaign_id': 0, 'campaign_name': 0, 'date': 0, 'channel': 0, 'impressions': 0, 'clicks': 0, 'conversions': 0, 'spend': 0, 'revenue_generated': 0}
2025-10-29 20:28:28,701 | INFO | root | rows_removed_missing_id: 0
2025-10-29 20:28:28,701 | INFO | root | final_rows: 5400
2025-10-29 20:28:28,701 | INFO | root | rows_removed_total: 0
2025-10-29 20:28:28,813 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-29 20:28:28,818 | INFO | root | CLEANING REPORT: blinkit_products
2025-10-29 20:28:28,819 | INFO | root | initial_rows: 268
2025-10-29 20:28:28,819 | INFO | root | duplicates_removed: 0
2025-10-29 20:28:28,819 | INFO | root | missing_before: {'product_id': 0, 'product_name': 0, 'category': 0, 'brand': 0, 'price': 0, 'mrp': 0, 'margin_percentage': 0, 'shelf_life_days': 0, 'min_stock_level': 0, 'max_stock_level': 0}
2025-10-29 20:28:28,819 | INFO | root | final_rows: 268
2025-10-29 20:28:28,820 | INFO | root | rows_removed_total: 0
2025-10-29 20:28:31,854 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-29 20:28:32,053 | INFO | root | initial_rows: 186600
2025-10-29 20:28:32,053 | INFO | root | initial_missing: {'area': 0, 'date': 0, 'temperature': 0, 'precipitation': 0}
2025-10-29 20:28:32,053 | INFO | root | duplicates_removed: 0
2025-10-29 20:28:32,053 | INFO | root | rows_removed_missing_date: 0
2025-10-29 20:28:32,054 | INFO | root | final_rows: 186600
2025-10-29 20:28:32,054 | INFO | root | rows_removed_total: 0
2025-10-29 20:28:32,054 | INFO | root | final_missing: {'area': 0, 'date': 0, 'temperature': 0, 'precipitation': 0}
2025-10-29 20:28:32,493 | ERROR | data_pipeline | Failed to fetch table 'blinkit_inventory': Execution failed on sql 'SELECT * FROM blinkit_inventory;': ('42S02', "[42S02] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Invalid object name 'blinkit_inventory'. (208) (SQLExecDirectW)")
2025-10-29 20:28:32,539 | INFO | root | initial_rows: 75172
2025-10-29 20:28:32,539 | INFO | root | duplicates_removed: 0
2025-10-29 20:28:32,539 | INFO | root | missing_before: {'product_id': 0, 'date': 0, 'stock_received': 0, 'damaged_stock': 0}
2025-10-29 20:28:32,539 | INFO | root | rows_removed_missing_pk: 0
2025-10-29 20:28:32,539 | INFO | root | missing_after: {'product_id': 0, 'date': 0, 'stock_received': 0, 'damaged_stock': 0}
2025-10-29 20:28:32,540 | INFO | root | final_rows: 75172
2025-10-29 20:28:32,540 | INFO | root | rows_removed_total: 0
2025-10-29 20:30:15,455 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-29 20:30:16,111 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-29 20:30:16,134 | INFO | root | CLEANING REPORT: blinkit_orders
2025-10-29 20:30:16,134 | INFO | root | initial_rows: 5000
2025-10-29 20:30:16,135 | INFO | root | duplicates_removed: 0
2025-10-29 20:30:16,135 | INFO | root | missing_before: {'order_id': 0, 'customer_id': 0, 'order_date': 0, 'order_total': 0, 'payment_method': 0, 'store_id': 0, 'promised_delivery_time': 0, 'actual_delivery_time': 0, 'delivery_status': 0}
2025-10-29 20:30:16,135 | INFO | root | outliers_removed: 3
2025-10-29 20:30:16,135 | INFO | root | final_rows: 4997
2025-10-29 20:30:16,136 | INFO | root | rows_removed_total: 3
2025-10-29 20:30:16,203 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-29 20:30:16,207 | INFO | root | CLEANING REPORT: blinkit_order_items
2025-10-29 20:30:16,208 | INFO | root | initial_rows: 5000
2025-10-29 20:30:16,208 | INFO | root | duplicates_removed: 0
2025-10-29 20:30:16,208 | INFO | root | missing_before: {'order_id': 0, 'product_id': 0, 'quantity': 0, 'unit_price': 0}
2025-10-29 20:30:16,208 | INFO | root | rows_removed_missing_id: 0
2025-10-29 20:30:16,209 | INFO | root | final_rows: 5000
2025-10-29 20:30:16,209 | INFO | root | rows_removed_total: 0
2025-10-29 20:30:16,249 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-29 20:30:16,256 | INFO | root | CLEANING REPORT: blinkit_customers
2025-10-29 20:30:16,257 | INFO | root | initial_rows: 2500
2025-10-29 20:30:16,257 | INFO | root | missing_before: {'customer_id': 0, 'area': 0, 'pincode': 0, 'registration_date': 0, 'customer_segment': 0, 'total_orders': 0, 'avg_order_value': 0}
2025-10-29 20:30:16,257 | INFO | root | duplicates_removed: 0
2025-10-29 20:30:16,257 | INFO | root | final_rows: 2500
2025-10-29 20:30:16,258 | INFO | root | rows_removed_total: 0
2025-10-29 20:30:16,317 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-29 20:30:16,335 | INFO | root | CLEANING REPORT: blinkit_marketing_performance
2025-10-29 20:30:16,335 | INFO | root | initial_rows: 5400
2025-10-29 20:30:16,336 | INFO | root | duplicates_removed: 0
2025-10-29 20:30:16,336 | INFO | root | missing_before: {'campaign_id': 0, 'campaign_name': 0, 'date': 0, 'channel': 0, 'impressions': 0, 'clicks': 0, 'conversions': 0, 'spend': 0, 'revenue_generated': 0}
2025-10-29 20:30:16,336 | INFO | root | rows_removed_missing_id: 0
2025-10-29 20:30:16,336 | INFO | root | final_rows: 5400
2025-10-29 20:30:16,336 | INFO | root | rows_removed_total: 0
2025-10-29 20:30:16,381 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-29 20:30:16,385 | INFO | root | CLEANING REPORT: blinkit_products
2025-10-29 20:30:16,386 | INFO | root | initial_rows: 268
2025-10-29 20:30:16,386 | INFO | root | duplicates_removed: 0
2025-10-29 20:30:16,386 | INFO | root | missing_before: {'product_id': 0, 'product_name': 0, 'category': 0, 'brand': 0, 'price': 0, 'mrp': 0, 'margin_percentage': 0, 'shelf_life_days': 0, 'min_stock_level': 0, 'max_stock_level': 0}
2025-10-29 20:30:16,387 | INFO | root | final_rows: 268
2025-10-29 20:30:16,387 | INFO | root | rows_removed_total: 0
2025-10-29 20:30:22,332 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-29 20:30:22,533 | INFO | root | initial_rows: 186600
2025-10-29 20:30:22,533 | INFO | root | initial_missing: {'area': 0, 'date': 0, 'temperature': 0, 'precipitation': 0}
2025-10-29 20:30:22,533 | INFO | root | duplicates_removed: 0
2025-10-29 20:30:22,534 | INFO | root | rows_removed_missing_date: 0
2025-10-29 20:30:22,534 | INFO | root | final_rows: 186600
2025-10-29 20:30:22,534 | INFO | root | rows_removed_total: 0
2025-10-29 20:30:22,534 | INFO | root | final_missing: {'area': 0, 'date': 0, 'temperature': 0, 'precipitation': 0}
2025-10-29 20:30:22,975 | ERROR | data_pipeline | Failed to fetch table 'blinkit_inventory': Execution failed on sql 'SELECT * FROM blinkit_inventory;': ('42S02', "[42S02] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Invalid object name 'blinkit_inventory'. (208) (SQLExecDirectW)")
2025-10-29 20:30:23,016 | INFO | root | initial_rows: 75172
2025-10-29 20:30:23,016 | INFO | root | duplicates_removed: 0
2025-10-29 20:30:23,016 | INFO | root | missing_before: {'product_id': 0, 'date': 0, 'stock_received': 0, 'damaged_stock': 0}
2025-10-29 20:30:23,017 | INFO | root | rows_removed_missing_pk: 0
2025-10-29 20:30:23,017 | INFO | root | missing_after: {'product_id': 0, 'date': 0, 'stock_received': 0, 'damaged_stock': 0}
2025-10-29 20:30:23,017 | INFO | root | final_rows: 75172
2025-10-29 20:30:23,018 | INFO | root | rows_removed_total: 0
2025-10-29 20:32:38,867 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-29 20:32:39,866 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-29 20:32:39,979 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-29 20:32:40,069 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-29 20:33:04,496 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-29 20:33:04,561 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-29 20:33:05,031 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-29 20:33:05,679 | ERROR | data_pipeline | Failed to fetch table 'blinkit_inventory': Execution failed on sql 'SELECT * FROM blinkit_inventory;': ('42S02', "[42S02] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Invalid object name 'blinkit_inventory'. (208) (SQLExecDirectW)")
2025-10-29 20:34:22,873 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-29 20:34:23,369 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-29 20:34:23,391 | INFO | root | CLEANING REPORT: blinkit_orders
2025-10-29 20:34:23,392 | INFO | root | initial_rows: 5000
2025-10-29 20:34:23,392 | INFO | root | duplicates_removed: 0
2025-10-29 20:34:23,392 | INFO | root | missing_before: {'order_id': 0, 'customer_id': 0, 'order_date': 0, 'order_total': 0, 'payment_method': 0, 'store_id': 0, 'promised_delivery_time': 0, 'actual_delivery_time': 0, 'delivery_status': 0}
2025-10-29 20:34:23,392 | INFO | root | outliers_removed: 3
2025-10-29 20:34:23,393 | INFO | root | final_rows: 4997
2025-10-29 20:34:23,393 | INFO | root | rows_removed_total: 3
2025-10-29 20:34:23,460 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-29 20:34:23,465 | INFO | root | CLEANING REPORT: blinkit_order_items
2025-10-29 20:34:23,465 | INFO | root | initial_rows: 5000
2025-10-29 20:34:23,466 | INFO | root | duplicates_removed: 0
2025-10-29 20:34:23,466 | INFO | root | missing_before: {'order_id': 0, 'product_id': 0, 'quantity': 0, 'unit_price': 0}
2025-10-29 20:34:23,466 | INFO | root | rows_removed_missing_id: 0
2025-10-29 20:34:23,466 | INFO | root | final_rows: 5000
2025-10-29 20:34:23,466 | INFO | root | rows_removed_total: 0
2025-10-29 20:34:23,508 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-29 20:34:23,515 | INFO | root | CLEANING REPORT: blinkit_customers
2025-10-29 20:34:23,515 | INFO | root | initial_rows: 2500
2025-10-29 20:34:23,516 | INFO | root | missing_before: {'customer_id': 0, 'area': 0, 'pincode': 0, 'registration_date': 0, 'customer_segment': 0, 'total_orders': 0, 'avg_order_value': 0}
2025-10-29 20:34:23,516 | INFO | root | duplicates_removed: 0
2025-10-29 20:34:23,516 | INFO | root | final_rows: 2500
2025-10-29 20:34:23,517 | INFO | root | rows_removed_total: 0
2025-10-29 20:34:23,563 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-29 20:34:23,576 | INFO | root | CLEANING REPORT: blinkit_marketing_performance
2025-10-29 20:34:23,576 | INFO | root | initial_rows: 5400
2025-10-29 20:34:23,576 | INFO | root | duplicates_removed: 0
2025-10-29 20:34:23,577 | INFO | root | missing_before: {'campaign_id': 0, 'campaign_name': 0, 'date': 0, 'channel': 0, 'impressions': 0, 'clicks': 0, 'conversions': 0, 'spend': 0, 'revenue_generated': 0}
2025-10-29 20:34:23,577 | INFO | root | rows_removed_missing_id: 0
2025-10-29 20:34:23,577 | INFO | root | final_rows: 5400
2025-10-29 20:34:23,578 | INFO | root | rows_removed_total: 0
2025-10-29 20:34:23,619 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-29 20:34:23,623 | INFO | root | CLEANING REPORT: blinkit_products
2025-10-29 20:34:23,623 | INFO | root | initial_rows: 268
2025-10-29 20:34:23,624 | INFO | root | duplicates_removed: 0
2025-10-29 20:34:23,624 | INFO | root | missing_before: {'product_id': 0, 'product_name': 0, 'category': 0, 'brand': 0, 'price': 0, 'mrp': 0, 'margin_percentage': 0, 'shelf_life_days': 0, 'min_stock_level': 0, 'max_stock_level': 0}
2025-10-29 20:34:23,625 | INFO | root | final_rows: 268
2025-10-29 20:34:23,625 | INFO | root | rows_removed_total: 0
2025-10-29 20:34:24,058 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-29 20:34:24,267 | INFO | root | initial_rows: 186600
2025-10-29 20:34:24,267 | INFO | root | initial_missing: {'area': 0, 'date': 0, 'temperature': 0, 'precipitation': 0}
2025-10-29 20:34:24,267 | INFO | root | duplicates_removed: 0
2025-10-29 20:34:24,268 | INFO | root | rows_removed_missing_date: 0
2025-10-29 20:34:24,268 | INFO | root | final_rows: 186600
2025-10-29 20:34:24,268 | INFO | root | rows_removed_total: 0
2025-10-29 20:34:24,268 | INFO | root | final_missing: {'area': 0, 'date': 0, 'temperature': 0, 'precipitation': 0}
2025-10-29 20:34:24,698 | ERROR | data_pipeline | Failed to fetch table 'blinkit_inventory': Execution failed on sql 'SELECT * FROM blinkit_inventory;': ('42S02', "[42S02] [Microsoft][ODBC Driver 17 for SQL Server][SQL Server]Invalid object name 'blinkit_inventory'. (208) (SQLExecDirectW)")
2025-10-29 20:34:24,738 | INFO | root | initial_rows: 75172
2025-10-29 20:34:24,738 | INFO | root | duplicates_removed: 0
